user_id,rule_based_segment,segment_label,assigned_perk,free_hotel_meal_score,free_checked_bag_score,no_cancellation_fees_score,exclusive_discounts_score,free_hotel_night_with_flight_score,max_rule_based_score
564252,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.48747436785744186,0.5150521505537681,0.45048349449816605,0.5325139664588331,0.6747977084160022,0.6747977084160022
454934,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.5337620923529057,0.6910531805524807,0.9543181060353452,0.31221512280159613,0.6747977084160022,0.9543181060353452
520497,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.4146772411557211,0.6910531805524807,0.45048349449816605,0.7509137404476665,0.4389248907611923,0.7509137404476665
517772,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.8534528636003399,0.42491950344548574,0.9543181060353452,0.4205435293563153,0.8556635525862811,0.9543181060353452
512556,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.8039382410936337,0.6757833916828978,0.45048349449816605,0.4823258791541749,0.7930871382259389,0.8039382410936337
549389,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.5779186162097235,0.06843947982660888,0.45048349449816605,0.5769060594113017,0.25529343114371456,0.5779186162097235
568416,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.4501953550852403,0.4888312412450431,0.45048349449816605,0.4245474567497048,0.5190513485182585,0.5190513485182585
566275,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5779186162097235,0.5957827107984538,0.45048349449816605,0.4347017353185585,0.44694397939521746,0.5957827107984538
525671,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5337620923529057,0.623709534009298,0.45048349449816605,0.37514557139760313,0.5971540747478034,0.623709534009298
522171,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7472102192429878,0.6170542105511932,0.45048349449816605,0.4347017353185585,0.5181735291962263,0.7472102192429878
593536,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7874030692244367,0.6985131905047273,0.45048349449816605,,0.6584522852624194,0.7874030692244367
508050,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7678854028509616,0.6985131905047273,0.45048349449816605,0.6080751120722209,0.5971540747478034,0.7678854028509616
610474,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7112909450345078,0.5150521505537681,0.45048349449816605,0.3540617524418461,0.6747977084160022,0.7112909450345078
464597,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.45265760787550463,0.06843947982660888,0.45048349449816605,0.3900259142452296,0.14192230743581194,0.45265760787550463
594503,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5260763647748039,0.5424480899667299,0.45048349449816605,0.43282204179081096,0.44694397939521746,0.5424480899667299
418488,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.7499408708661081,0.623709534009298,0.45048349449816605,0.5502129315525457,0.7944764902321632,0.7944764902321632
527585,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.6976048837032369,0.5538949337775483,0.45048349449816605,0.5539856679728923,0.7944764902321632,0.7944764902321632
502875,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.3130293981636826,0.6170542105511932,0.45048349449816605,0.3540617524418461,0.4389248907611923,0.6170542105511932
523146,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.8639629655399338,0.5538949337775483,0.45048349449816605,0.708400448690638,0.7944764902321632,0.8639629655399338
611852,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.297106420937243,0.6145554590897708,0.45048349449816605,0.5802729247752292,0.5190513485182585,0.6145554590897708
555058,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.3008955884963773,0.4888312412450431,0.45048349449816605,,0.2603883282324957,0.4888312412450431
613275,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.29144740320257756,0.4715098586786987,0.45048349449816605,0.4907486607769157,0.3485892233164885,0.4907486607769157
511936,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.5779186162097235,0.4888312412450431,0.45048349449816605,0.3961233638162537,0.33596907737109744,0.5779186162097235
516862,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.45265760787550463,0.30287682693080864,0.45048349449816605,,0.16253099129691442,0.45265760787550463
504320,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.33824077877221187,0.6145554590897708,0.45048349449816605,0.4550359699699933,0.5190513485182585,0.6145554590897708
491597,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.297106420937243,0.6145554590897708,0.45048349449816605,0.4168457033300302,0.5190513485182585,0.6145554590897708
607706,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.35517566008805795,0.5424480899667299,0.45048349449816605,0.5746258440631202,0.16253099129691442,0.5746258440631202
387282,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.35517566008805795,0.06843947982660888,0.45048349449816605,0.6173471530486485,0.14192230743581194,0.6173471530486485
539566,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.5044754266769208,0.4888312412450431,0.45048349449816605,0.4680817906587973,0.5190513485182585,0.5190513485182585
618780,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.608748206035557,0.6170542105511932,0.45048349449816605,0.4793775563918873,0.6747977084160022,0.6747977084160022
512831,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.37520924140258893,0.6910531805524807,0.45048349449816605,0.5031185647895774,0.39692025576698603,0.6910531805524807
547555,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.5602476741563158,0.7699961615461453,0.9310186728909636,0.24439518205896715,0.6677644962380276,0.9310186728909636
601158,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.3008955884963773,0.4888312412450431,0.45048349449816605,0.5235488503424179,0.2603883282324957,0.5235488503424179
594948,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.35517566008805795,0.5424480899667299,0.45048349449816605,0.5741159202154685,0.3713632302566157,0.5741159202154685
563853,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.37520924140258893,0.6170542105511932,0.9543181060353452,0.4205435293563153,0.4389248907611923,0.9543181060353452
531926,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.04984994998332778,0.4888312412450431,0.45048349449816605,0.560187053816692,0.1794532987327264,0.560187053816692
513807,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.33824077877221187,0.5800708192804321,0.9543181060353452,0.4148363564364541,0.4389248907611923,0.9543181060353452
609236,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.8090040073223198,0.6170542105511932,0.45048349449816605,0.5497977849519837,0.7360959189306181,0.8090040073223198
526221,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.44515899650723956,0.5424480899667299,0.45048349449816605,0.604063946812812,0.3713632302566157,0.604063946812812
509749,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.8085535393239455,0.7156982029931181,0.45048349449816605,0.6799134758396209,0.879782703414335,0.879782703414335
647862,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.3225814620220359,0.06843947982660888,0.45048349449816605,0.4309414940207251,0.09303101033677894,0.45048349449816605
571429,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.2734050789461656,0.5765705752395985,0.45048349449816605,0.6036071880094882,0.44144214545056926,0.6036071880094882
506777,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.225909474813726,0.5957827107984538,0.45048349449816605,0.42621537170098206,0.3713632302566157,0.5957827107984538
503058,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.5399350237032045,0.267791572771371,0.45048349449816605,0.6467350346993181,0.5086034214314518,0.6467350346993181
620274,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.5337620923529057,0.6170542105511932,0.45048349449816605,0.7230101118512655,0.6747977084160022,0.7230101118512655
530625,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.5260763647748039,0.4888312412450431,0.45048349449816605,0.4061632740182991,0.5190513485182585,0.5260763647748039
530282,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7624076979968862,0.5538949337775483,0.45048349449816605,0.29011697504458583,0.6584522852624194,0.7624076979968862
524980,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.5615964440161779,0.6170542105511932,0.9543181060353452,0.7263257695572556,0.6747977084160022,0.9543181060353452
732729,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.8420660833744558,0.2842680640338762,0.45048349449816605,0.6910631199235147,0.7676064224317852,0.8420660833744558
520182,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.41951559713675257,0.6170542105511932,0.45048349449816605,0.23975854954257225,0.3213395066283843,0.6170542105511932
567558,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.4794800554493704,0.11989111816294457,0.45048349449816605,0.510532593252634,0.44694397939521746,0.510532593252634
619218,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.3008955884963773,0.30287682693080864,0.45048349449816605,0.4553338901320432,0.3713632302566157,0.4553338901320432
603160,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.7241866783260078,0.7156982029931181,0.45048349449816605,0.490107987067238,0.7476718130969625,0.7476718130969625
441982,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.5851723250258675,0.46843694904867866,0.45048349449816605,0.4644127498903528,0.5935809876628118,0.5935809876628118
597300,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.5846149070200672,0.198403791779355,0.45048349449816605,0.7651494470434478,0.5190513485182585,0.7651494470434478
529422,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.3008955884963773,0.6145554590897708,0.45048349449816605,0.3833173501851087,0.2603883282324957,0.6145554590897708
499252,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.41951559713675257,0.5957827107984538,0.45048349449816605,0.5460606986836501,0.3713632302566157,0.5957827107984538
600265,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.4698457829048202,0.30287682693080864,0.45048349449816605,0.3900259142452296,0.3713632302566157,0.4698457829048202
531031,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.5688153637256156,0.5424480899667299,0.45048349449816605,0.4793775563918873,0.44694397939521746,0.5688153637256156
530873,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.20581538792944012,0.059144714904968324,0.45048349449816605
513627,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.5072855139415005,0.6170542105511932,0.45048349449816605,0.3900259142452296,0.6747977084160022,0.6747977084160022
540444,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.5615964440161779,0.6170542105511932,0.45048349449816605,0.8061514633898823,0.5181735291962263,0.8061514633898823
553791,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.6787969624386924,0.6910531805524807,0.45048349449816605,0.4733456850961799,0.6747977084160022,0.6910531805524807
520696,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.33824077877221187,0.37498419605384964,0.9543181060353452,0.5249242371188724,0.5190513485182585,0.9543181060353452
559407,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.799808179389221,0.6985131905047273,0.45048349449816605,0.8455578091423553,0.7944764902321632,0.8455578091423553
631975,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.04984994998332778,0.5424480899667299,0.45048349449816605,0.31809759063846266,0.10734592960968535,0.5424480899667299
571888,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.8090040073223198,0.5538949337775483,0.9543181060353452,0.7335360926734449,0.7944764902321632,0.9543181060353452
509638,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.04984994998332778,0.30287682693080864,0.45048349449816605,0.5746258440631202,0.10734592960968535,0.5746258440631202
678536,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.4698457829048202,0.06843947982660888,0.45048349449816605,,0.14192230743581194,0.4698457829048202
519059,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.37520924140258893,0.4888312412450431,0.45048349449816605,0.6961639581495549,0.5190513485182585,0.6961639581495549
532863,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.8396773394213137,0.2842680640338762,0.45048349449816605,0.5085574371474106,0.7360959189306181,0.8396773394213137
710489,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.37520924140258893,0.44984035706851005,0.45048349449816605,0.3540617524418461,0.4389248907611923,0.45048349449816605
581412,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.4501953550852403,0.6145554590897708,0.45048349449816605,0.6394646770289663,0.5190513485182585,0.6394646770289663
551051,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.45265760787550463,0.06843947982660888,0.45048349449816605,0.556791598655876,0.14192230743581194,0.556791598655876
511379,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5232781156845118,0.6544020746282837,0.45048349449816605,0.5566654559471302,0.5998282741601391,0.6544020746282837
549584,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5688153637256156,0.6618710249453135,0.45048349449816605,0.4136669399535311,0.5190513485182585,0.6618710249453135
531847,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.4794800554493704,0.6145554590897708,0.45048349449816605,,0.5190513485182585,0.6145554590897708
519392,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.225909474813726,0.6145554590897708,0.45048349449816605,0.4733456850961799,0.2603883282324957,0.6145554590897708
586038,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.6802624162589365,0.6985131905047273,0.45048349449816605,0.9441818823521602,0.7944764902321632,0.9441818823521602
564596,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.7624076979968862,0.6985131905047273,0.45048349449816605,,0.7944764902321632,0.7944764902321632
609868,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.6086707357059525,0.5538949337775483,0.45048349449816605,0.3503703145482881,0.7944764902321632,0.7944764902321632
532750,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.225909474813726,0.4888312412450431,0.45048349449816605,0.717945421700555,0.2603883282324957,0.717945421700555
462894,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.04984994998332778,0.5108542253451893,0.45048349449816605,0.5475464929431593,0.07575206498814484,0.5475464929431593
540147,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.6807070757832688,0.7366872387358167,0.45048349449816605,0.7063442706344892,0.8556635525862811,0.8556635525862811
518338,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.8337216522028975,0.4514819175165594,0.45048349449816605,0.1902080358439421,0.7360959189306181,0.8337216522028975
559834,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.2734050789461656,0.4508463573948709,0.45048349449816605,0.1902080358439421,0.44144214545056926,0.4508463573948709
562708,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.6936984971249958,0.6860563645244094,0.45048349449816605,0.6610919410523103,0.8556635525862811,0.8556635525862811
618664,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.193315276747704,0.06843947982660888,0.45048349449816605,0.6477142335281006,0.09303101033677894,0.6477142335281006
610793,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.4146772411557211,0.4888312412450431,0.45048349449816605,0.1902080358439421,0.5190513485182585,0.5190513485182585
613874,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.6581368839501048,0.6985131905047273,0.45048349449816605,0.7887207282896216,0.7944764902321632,0.7944764902321632
563012,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.45265760787550463,0.06843947982660888,0.45048349449816605,0.5870603379801554,0.14192230743581194,0.5870603379801554
527783,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.5846149070200672,0.4888312412450431,0.45048349449816605,0.3877732250445859,0.5190513485182585,0.5846149070200672
516561,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.335584922185072,0.3935848664717345,0.45048349449816605,0.661459191506889,0.44144214545056926,0.661459191506889
516616,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.8931461899589768,0.6985131905047273,0.45048349449816605,0.7153118064018531,0.8370740227430001,0.8931461899589768
543557,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.37520924140258893,0.4888312412450431,0.45048349449816605,0.3422184966210388,0.5190513485182585,0.5190513485182585
521986,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.49557626822757284,0.5056024747616615,0.45048349449816605,0.43282204179081096,0.3633049886205148,0.5056024747616615
545012,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7192215751647307,0.4888312412450431,0.45048349449816605,0.30267736730839634,0.5982999869532925,0.7192215751647307
561331,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.5688153637256156,0.37498419605384964,0.45048349449816605,0.44247557770618284,0.5190513485182585,0.5688153637256156
585722,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.5337620923529057,0.4888312412450431,0.45048349449816605,0.59714716365505,0.5982999869532925,0.5982999869532925
539855,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.4501953550852403,0.3122508369705485,0.45048349449816605,0.31809759063846266,0.5190513485182585,0.5190513485182585
276512,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.16372963157481962,0.5424480899667299,0.45048349449816605,0.4539479486758333,0.3713632302566157,0.5424480899667299
515205,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.3930698772083443,0.5957827107984538,0.9543181060353452,0.4722159187347799,0.3713632302566157,0.9543181060353452
546612,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.16372963157481962,0.30287682693080864,0.45048349449816605,0.37288328722915687,0.3713632302566157,0.45048349449816605
504473,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.37520924140258893,0.6145554590897708,0.45048349449816605,0.20581538792944012,0.5190513485182585,0.6145554590897708
508848,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5423696437972073,0.6145554590897708,0.45048349449816605,0.41323003380449935,0.5190513485182585,0.6145554590897708
512295,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.6370605400631703,0.6203295716829004,0.45048349449816605,0.8236829085180637,0.700553203584921,0.8236829085180637
350648,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.3008955884963773,0.30287682693080864,0.9543181060353452,0.4649885503870516,0.3713632302566157,0.9543181060353452
524313,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.5260763647748039,0.4888312412450431,0.45048349449816605,,0.5190513485182585,0.5260763647748039
656626,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.6066074346525911,0.059144714904968324,0.6066074346525911
388947,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.335584922185072,0.5804031046269963,0.45048349449816605,0.5775243825838153,0.3626494656194785,0.5804031046269963
558081,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7112909450345078,0.4514819175165594,0.45048349449816605,,0.6747977084160022,0.7112909450345078
557875,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.5260763647748039,0.37498419605384964,0.45048349449816605,,0.5190513485182585,0.5260763647748039
552760,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.225909474813726,0.6170542105511932,0.45048349449816605,0.6283389259440175,0.3213395066283843,0.6283389259440175
555934,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.49544376402123963,0.5804031046269963,0.45048349449816605,0.20581538792944012,0.5998282741601391,0.5998282741601391
638598,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.3008955884963773,0.5424480899667299,0.45048349449816605,,0.3713632302566157,0.5424480899667299
535983,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.04984994998332778,0.5424480899667299,0.45048349449816605,0.4793775563918873,0.10734592960968535,0.5424480899667299
520959,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.16372963157481962,0.30287682693080864,0.45048349449816605,0.6288665476432707,0.3713632302566157,0.6288665476432707
566097,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.49422895739813555,0.059144714904968324,0.49422895739813555
582190,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.6394646770289663,0.059144714904968324,0.6394646770289663
536651,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.4585599692892755,0.6910531805524807,0.45048349449816605,0.645770716028901,0.6747977084160022,0.6910531805524807
610530,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.3097411639414856,0.059144714904968324,0.45048349449816605
553631,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.5741159202154685,0.059144714904968324,0.5741159202154685
589822,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,,0.059144714904968324,0.45048349449816605
596329,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.5437488397360164,0.059144714904968324,0.5437488397360164
640649,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5944587630961026,0.6145554590897708,0.45048349449816605,0.3900259142452296,0.5190513485182585,0.6145554590897708
542267,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.23975854954257225,0.059144714904968324,0.45048349449816605
562209,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.3130293981636826,0.4888312412450431,0.45048349449816605,0.46209976660308255,0.5190513485182585,0.5190513485182585
575774,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.6630282776272377,0.347838297071085,0.45048349449816605,0.5746258440631202,0.6747977084160022,0.6747977084160022
536135,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.28725714397833013,0.059144714904968324,0.45048349449816605
572214,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.1902080358439421,0.059144714904968324,0.45048349449816605
511757,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.28725714397833013,0.059144714904968324,0.45048349449816605
573584,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.3008955884963773,0.30287682693080864,0.45048349449816605,0.5234187121149478,0.3713632302566157,0.5234187121149478
438995,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.29011697504458583,0.059144714904968324,0.45048349449816605
540664,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.3008955884963773,0.4888312412450431,0.45048349449816605,0.4347017353185585,0.2603883282324957,0.4888312412450431
553231,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.5615964440161779,0.44984035706851005,0.45048349449816605,0.6947431195684235,0.6747977084160022,0.6947431195684235
648990,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.6729726167028418,0.5804031046269963,0.45048349449816605,0.5891165160363042,0.5998282741601391,0.6729726167028418
661639,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.35517566008805795,0.30287682693080864,0.45048349449816605,0.37288328722915687,0.3713632302566157,0.45048349449816605
544015,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.3008955884963773,0.5424480899667299,0.45048349449816605,0.4649885503870516,0.3713632302566157,0.5424480899667299
540014,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.4532523102137957,0.2842680640338762,0.45048349449816605,0.5134620246675233,0.6747977084160022,0.6747977084160022
557402,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.16372963157481962,0.30287682693080864,0.45048349449816605,0.1902080358439421,0.3713632302566157,0.45048349449816605
510418,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.04984994998332778,0.06843947982660888,0.45048349449816605,0.2619564892839514,0.059144714904968324,0.45048349449816605
495080,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.16372963157481962,0.30287682693080864,0.45048349449816605,0.6789244111528456,0.3713632302566157,0.6789244111528456
507759,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.5615964440161779,0.6170542105511932,0.45048349449816605,0.8142184906236565,0.6747977084160022,0.8142184906236565
575055,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.6915813777914451,0.6009797351874684,0.45048349449816605,0.510532593252634,0.7480721332242716,0.7480721332242716
518526,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.7711224309644081,0.42491950344548574,0.45048349449816605,0.627440762536197,0.8556635525862811,0.8556635525862811
525591,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7769269383690757,0.4888312412450431,0.45048349449816605,0.5399511865288736,0.41521771580613137,0.7769269383690757
519117,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.7742882139507219,0.623709534009298,0.45048349449816605,0.599233418650474,0.7944764902321632,0.7944764902321632
540348,exclusive_discounts,Price-Sensitive Users,Exclusive Discounts,0.37520924140258893,0.4888312412450431,0.45048349449816605,0.6865070512993909,0.5190513485182585,0.6865070512993909
427506,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.48747436785744186,0.6170542105511932,0.9543181060353452,0.7314098664988572,0.6747977084160022,0.9543181060353452
548230,free_hotel_meal,Hotel-Oriented Users,Free Hotel Meal,0.7386624194528255,0.30287682693080864,0.45048349449816605,0.46085238932397543,0.5261926178302514,0.7386624194528255
575561,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5337620923529057,0.6910531805524807,0.45048349449816605,0.5766747564234697,0.6747977084160022,0.6910531805524807
577074,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.7331229976327561,0.44984035706851005,0.45048349449816605,0.1902080358439421,0.7360959189306181,0.7360959189306181
537373,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.7609523742788463,0.611215422522069,0.45048349449816605,0.5418911743965811,0.8363793467398879,0.8363793467398879
616795,free_hotel_night_with_flight,Bundled Travelers,1 Free Hotel Night (with flight),0.7331229976327561,0.5150521505537681,0.45048349449816605,0.5923648947332455,0.7360959189306181,0.7360959189306181
488974,no_cancellation_fees,Flexibility-Seeking Travelers,No Cancellation Fees,0.37520924140258893,0.43628943650716073,0.45048349449816605,0.2619564892839514,0.4389248907611923,0.45048349449816605
530773,free_checked_bag,Baggage-Heavy Travelers,Free Checked Bag,0.5779186162097235,0.6170542105511932,0.45048349449816605,0.43779497559030417,0.4389248907611923,0.6170542105511932
